"x" "y" "yield" "nitro" "topo" "bv" "rep" "nf" "StripNo" "RowId" "row" "col" "cnitro" "nitro.sq" "cnitro.sq" "gridobject" "gridId"
-5136385.8921668 -6258712.30167449 103.36 124.6 "LO" 172.06 "R2" "N5" "Strip: 7" 83 "83" "7" 59.7 15525.16 3564.09 "176" "1483"
-5136385.82474607 -6258703.83594043 106.4 75.4 "LO" 173.55 "R2" "N3" "Strip: 8" 83 "83" "8" 10.5 5685.16 110.25 "176" "1484"
-5136394.22084467 -6258695.30395592 101.89 99.8 "LO" 181.53 "R2" "N4" "Strip: 9" 83 "83" "9" 34.9 9960.04 1218.01 "176" "1485"
-5136394.15292396 -6258686.83945934 103.97 0 "LO" 177.19 "R2" "N0" "Strip: 10" 83 "83" "10" -64.9 0 4212.01 "176" "1486"
-5136394.08549645 -6258678.37374208 106.47 50.6 "LO" 159.69 "R2" "N2" "Strip: 11" 83 "83" "11" -14.3 2560.36 204.49 "176" "1487"
-5136394.01757177 -6258669.90925534 103.62 39 "LO" 174.35 "R2" "N1" "Strip: 12" 83 "83" "12" -25.9 1521 670.81 "176" "1488"
-5136402.41415314 -6258661.37607594 104.47 124.6 "LO" 164.52 "R3" "N5" "Strip: 13" 83 "83" "13" 59.7 15525.16 3564.09 "269" "1489"
-5136402.34622366 -6258652.91160107 69.21 75.4 "LO" 163.36 "R3" "N3" "Strip: 14" 83 "83" "14" 10.5 5685.16 110.25 "269" "1490"
-5136402.2782922 -6258644.44713113 106.21 99.8 "LO" 167.98 "R3" "N4" "Strip: 15" 83 "83" "15" 34.9 9960.04 1218.01 "269" "1491"
-5136402.21035875 -6258635.9826661 102.93 0 "LO" 165.34 "R3" "N0" "Strip: 16" 83 "83" "16" -64.9 0 4212.01 "269" "1492"
-5136402.14242331 -6258627.518206 99.52 50.6 "LO" 164.47 "R3" "N2" "Strip: 17" 83 "83" "17" -14.3 2560.36 204.49 "269" "1493"
-5136402.07448588 -6258619.05375081 94.02 39 "LO" 162.93 "R3" "N1" "Strip: 18" 83 "83" "18" -25.9 1521 670.81 "269" "1494"
-5136369.36955083 -6258763.22585977 100.57 124.6 "LO" 166.94 "R1" "N5" "Strip: 1" 84 "84" "1" 59.7 15525.16 3564.09 "84" "1495"
-5136369.30214368 -6258754.76009211 98.68 75.4 "LO" 164.29 "R1" "N3" "Strip: 2" 84 "84" "2" 10.5 5685.16 110.25 "84" "1496"
-5136377.6992936 -6258746.22847714 105.13 99.8 "LO" 161.94 "R1" "N4" "Strip: 3" 84 "84" "3" 34.9 9960.04 1218.01 "84" "1497"
-5136377.63035433 -6258737.76352995 103.02 0 "LO" 161.16 "R1" "N0" "Strip: 4" 84 "84" "4" -64.9 0 4212.01 "84" "1498"
-5136377.56294039 -6258729.29777909 101.86 50.6 "LO" 169.45 "R1" "N2" "Strip: 5" 84 "84" "5" -14.3 2560.36 204.49 "84" "1499"
-5136377.49502928 -6258720.83325876 94.87 39 "LO" 172.4 "R1" "N1" "Strip: 6" 84 "84" "6" -25.9 1521 670.81 "84" "1500"
-5136377.42711619 -6258712.36874335 101.57 124.6 "LO" 175.59 "R2" "N5" "Strip: 7" 84 "84" "7" 59.7 15525.16 3564.09 "177" "1501"
-5136377.35920111 -6258703.90423285 107.41 75.4 "LO" 171.59 "R2" "N3" "Strip: 8" 84 "84" "8" 10.5 5685.16 110.25 "177" "1502"
-5136385.75682818 -6258695.37143689 100.64 99.8 "LO" 166.76 "R2" "N4" "Strip: 9" 84 "84" "9" 34.9 9960.04 1218.01 "177" "1503"
-5136385.68787616 -6258686.90652126 100.41 0 "LO" 170.49 "R2" "N0" "Strip: 10" 84 "84" "10" -64.9 0 4212.01 "177" "1504"
-5136385.6199543 -6258678.44202756 107.46 50.6 "LO" 165.14 "R2" "N2" "Strip: 11" 84 "84" "11" -14.3 2560.36 204.49 "177" "1505"
-5136385.55203044 -6258669.97753879 99.78 39 "LO" 163.98 "R2" "N1" "Strip: 12" 84 "84" "12" -25.9 1521 670.81 "177" "1506"
-5136393.9496451 -6258661.44477352 102.66 124.6 "LO" 165.7 "R3" "N5" "Strip: 13" 84 "84" "13" 59.7 15525.16 3564.09 "270" "1507"
-5136393.88171645 -6258652.98029662 105.25 75.4 "LO" 164.87 "R3" "N3" "Strip: 14" 84 "84" "14" 10.5 5685.16 110.25 "270" "1508"
-5136393.81378581 -6258644.51582464 96.59 99.8 "LO" 161.97 "R3" "N4" "Strip: 15" 84 "84" "15" 34.9 9960.04 1218.01 "270" "1509"
-5136393.74634835 -6258636.05013199 86.67 0 "LO" 161.98 "R3" "N0" "Strip: 16" 84 "84" "16" -64.9 0 4212.01 "270" "1510"
-5136393.67841373 -6258627.58566985 95.69 50.6 "LO" 164.07 "R3" "N2" "Strip: 17" 84 "84" "17" -14.3 2560.36 204.49 "270" "1511"
-5136393.61047713 -6258619.12121263 93.3 39 "LO" 162.49 "R3" "N1" "Strip: 18" 84 "84" "18" -25.9 1521 670.81 "270" "1512"
-5136360.90552676 -6258763.29335952 99.85 124.6 "LO" 169.68 "R1" "N5" "Strip: 1" 85 "85" "1" 59.7 15525.16 3564.09 "85" "1513"
-5136360.83762524 -6258754.82881544 96.34 75.4 "LO" 165.25 "R1" "N3" "Strip: 2" 85 "85" "2" 10.5 5685.16 110.25 "85" "1514"
-5136369.23423936 -6258746.29555498 109.52 99.8 "LO" 161.32 "R1" "N4" "Strip: 3" 85 "85" "3" 34.9 9960.04 1218.01 "85" "1515"
-5136369.16633306 -6258737.83102277 95.42 0 "LO" 168.34 "R1" "N0" "Strip: 4" 85 "85" "4" -64.9 0 4212.01 "85" "1516"
-5136369.09842476 -6258729.36649548 97.17 50.6 "LO" 174.48 "R1" "N2" "Strip: 5" 85 "85" "5" -14.3 2560.36 204.49 "85" "1517"
-5136369.03051448 -6258720.90197311 98.35 39 "LO" 182.25 "R1" "N1" "Strip: 6" 85 "85" "6" -25.9 1521 670.81 "85" "1518"
-5136368.96260221 -6258712.43745566 101.79 124.6 "LO" 177.67 "R2" "N5" "Strip: 7" 85 "85" "7" 59.7 15525.16 3564.09 "178" "1519"
-5136368.89518312 -6258703.97171753 105.17 75.4 "LO" 170.58 "R2" "N3" "Strip: 8" 85 "85" "8" 10.5 5685.16 110.25 "178" "1520"
-5136377.29128404 -6258695.43972728 101.73 99.8 "LO" 163.21 "R2" "N4" "Strip: 9" 85 "85" "9" 34.9 9960.04 1218.01 "178" "1521"
-5136377.22336498 -6258686.97522663 98.33 0 "LO" 170.4 "R2" "N0" "Strip: 10" 85 "85" "10" -64.9 0 4212.01 "178" "1522"
-5136377.15593911 -6258678.5095053 98.74 50.6 "LO" 167.86 "R2" "N2" "Strip: 11" 85 "85" "11" -14.3 2560.36 204.49 "178" "1523"
-5136377.08801608 -6258670.04501449 99.25 39 "LO" 166.89 "R2" "N1" "Strip: 12" 85 "85" "12" -25.9 1521 670.81 "178" "1524"
-5136385.48459977 -6258661.51182934 117.19 124.6 "LO" 165.81 "R3" "N5" "Strip: 13" 85 "85" "13" 59.7 15525.16 3564.09 "271" "1525"
-5136385.41667194 -6258653.0473504 103.03 75.4 "LO" 163.68 "R3" "N3" "Strip: 14" 85 "85" "14" 10.5 5685.16 110.25 "271" "1526"
-5136385.34874212 -6258644.58287639 101.5 99.8 "LO" 164.92 "R3" "N4" "Strip: 15" 85 "85" "15" 34.9 9960.04 1218.01 "271" "1527"
-5136385.28081031 -6258636.1184073 95.78 0 "LO" 163.74 "R3" "N0" "Strip: 16" 85 "85" "16" -64.9 0 4212.01 "271" "1528"
-5136385.21287651 -6258627.65394313 90.91 50.6 "LO" 164.15 "R3" "N2" "Strip: 17" 85 "85" "17" -14.3 2560.36 204.49 "271" "1529"
-5136385.14494073 -6258619.18948388 84.84 39 "LO" 167.14 "R3" "N1" "Strip: 18" 85 "85" "18" -25.9 1521 670.81 "271" "1530"
-5136352.43997502 -6258763.36166872 85.64 124.6 "LO" 169.63 "R1" "N5" "Strip: 1" 86 "86" "1" 59.7 15525.16 3564.09 "86" "1531"
-5136352.37256951 -6258754.89589699 102.12 75.4 "LO" 177.52 "R1" "N3" "Strip: 2" 86 "86" "2" 10.5 5685.16 110.25 "86" "1532"
-5136360.76972175 -6258746.36427627 94.48 99.8 "LO" 171.21 "R1" "N4" "Strip: 3" 86 "86" "3" 34.9 9960.04 1218.01 "86" "1533"
-5136360.70078413 -6258737.89932501 95.81 0 "LO" 172.99 "R1" "N0" "Strip: 4" 86 "86" "4" -64.9 0 4212.01 "86" "1534"
-5136360.63337183 -6258729.43357009 104.51 50.6 "LO" 181.58 "R1" "N2" "Strip: 5" 86 "86" "5" -14.3 2560.36 204.49 "86" "1535"
-5136360.56546237 -6258720.96904569 102.8 39 "LO" 180.18 "R1" "N1" "Strip: 6" 86 "86" "6" -25.9 1521 670.81 "86" "1536"
-5136360.49755092 -6258712.50452621 101.58 124.6 "LO" 174.04 "R2" "N5" "Strip: 7" 86 "86" "7" 59.7 15525.16 3564.09 "179" "1537"
-5136360.42963748 -6258704.04001164 100.12 75.4 "LO" 171.38 "R2" "N3" "Strip: 8" 86 "86" "8" 10.5 5685.16 110.25 "179" "1538"
-5136368.82726687 -6258695.50720993 100.57 99.8 "LO" 168.29 "R2" "N4" "Strip: 9" 86 "86" "9" 34.9 9960.04 1218.01 "179" "1539"
-5136368.75934864 -6258687.04270724 100.8 0 "LO" 169.25 "R2" "N0" "Strip: 10" 86 "86" "10" -64.9 0 4212.01 "179" "1540"
-5136368.69039628 -6258678.57779247 92.06 50.6 "LO" 168.19 "R2" "N2" "Strip: 11" 86 "86" "11" -14.3 2560.36 204.49 "179" "1541"
-5136368.62247407 -6258670.11329962 95.32 39 "LO" 168.7 "R2" "N1" "Strip: 12" 86 "86" "12" -25.9 1521 670.81 "179" "1542"
-5136377.02009105 -6258661.5805286 114.08 124.6 "LO" 170.94 "R3" "N5" "Strip: 13" 86 "86" "13" 59.7 15525.16 3564.09 "272" "1543"
-5136376.95216404 -6258653.11604764 106.76 75.4 "LO" 165.48 "R3" "N3" "Strip: 14" 86 "86" "14" 10.5 5685.16 110.25 "272" "1544"
-5136376.88423505 -6258644.65157159 104.61 99.8 "LO" 164.83 "R3" "N4" "Strip: 15" 86 "86" "15" 34.9 9960.04 1218.01 "272" "1545"
-5136376.81679923 -6258636.18587487 88.22 0 "LO" 166.38 "R3" "N0" "Strip: 16" 86 "86" "16" -64.9 0 4212.01 "272" "1546"
-5136376.74886626 -6258627.72140866 99.97 50.6 "LO" 163.43 "R3" "N2" "Strip: 17" 86 "86" "17" -14.3 2560.36 204.49 "272" "1547"
-5136376.6809313 -6258619.25694738 89.86 39 "LO" 166.94 "R3" "N1" "Strip: 18" 86 "86" "18" -25.9 1521 670.81 "272" "1548"
-5136343.97595026 -6258763.42917016 91.69 124.6 "LO" 168.95 "R1" "N5" "Strip: 1" 87 "87" "1" 59.7 15525.16 3564.09 "87" "1549"
-5136343.9080504 -6258754.964622 95.65 75.4 "LO" 172.13 "R1" "N3" "Strip: 2" 87 "87" "2" 10.5 5685.16 110.25 "87" "1550"
-5136352.30466683 -6258746.43135579 94.32 99.8 "LO" 174.19 "R1" "N4" "Strip: 3" 87 "87" "3" 34.9 9960.04 1218.01 "87" "1551"
-5136352.23676217 -6258737.96681951 91.94 0 "LO" 179.82 "R1" "N0" "Strip: 4" 87 "87" "4" -64.9 0 4212.01 "87" "1552"
-5136352.16885552 -6258729.50228816 102.05 50.6 "LO" 180.84 "R1" "N2" "Strip: 5" 87 "87" "5" -14.3 2560.36 204.49 "87" "1553"
-5136352.10094688 -6258721.03776172 102.22 39 "LO" 168.37 "R1" "N1" "Strip: 6" 87 "87" "6" -25.9 1521 670.81 "87" "1554"
-5136352.03303625 -6258712.5732402 100.26 124.6 "LO" 169.68 "R2" "N5" "Strip: 7" 87 "87" "7" 59.7 15525.16 3564.09 "180" "1555"
-5136351.96561881 -6258704.10749801 94.71 75.4 "LO" 169.48 "R2" "N3" "Strip: 8" 87 "87" "8" 10.5 5685.16 110.25 "180" "1556"
-5136360.36172206 -6258695.575502 97.22 99.8 "LO" 170.15 "R2" "N4" "Strip: 9" 87 "87" "9" 34.9 9960.04 1218.01 "180" "1557"
-5136360.29429982 -6258687.10977168 93.85 0 "LO" 171.48 "R2" "N0" "Strip: 10" 87 "87" "10" -64.9 0 4212.01 "180" "1558"
-5136360.22638041 -6258678.64527188 83.88 50.6 "LO" 172.64 "R2" "N2" "Strip: 11" 87 "87" "11" -14.3 2560.36 204.49 "180" "1559"
-5136360.15845902 -6258670.18077701 94.34 39 "LO" 170.1 "R2" "N1" "Strip: 12" 87 "87" "12" -25.9 1521 670.81 "180" "1560"
-5136368.55504504 -6258661.6475861 110.82 124.6 "LO" 168.48 "R3" "N5" "Strip: 13" 87 "87" "13" 59.7 15525.16 3564.09 "273" "1561"
-5136368.48711885 -6258653.1831031 100.86 75.4 "LO" 167.25 "R3" "N3" "Strip: 14" 87 "87" "14" 10.5 5685.16 110.25 "273" "1562"
-5136368.41919067 -6258644.71862502 95.04 99.8 "LO" 167.81 "R3" "N4" "Strip: 15" 87 "87" "15" 34.9 9960.04 1218.01 "273" "1563"
-5136368.35126051 -6258636.25415186 92.25 0 "LO" 167.21 "R3" "N0" "Strip: 16" 87 "87" "16" -64.9 0 4212.01 "273" "1564"
-5136368.28332836 -6258627.78968362 99.72 50.6 "LO" 167.16 "R3" "N2" "Strip: 17" 87 "87" "17" -14.3 2560.36 204.49 "273" "1565"
-5136368.21588939 -6258619.32399471 89.85 39 "LO" 170.23 "R3" "N1" "Strip: 18" 87 "87" "18" -25.9 1521 670.81 "273" "1566"
-5136335.51039785 -6258763.49748103 100.49 124.6 "LO" 168.73 "R1" "N5" "Strip: 1" 88 "88" "1" 59.7 15525.16 3564.09 "88" "1567"
-5136335.44299398 -6258755.03170524 102.62 75.4 "LO" 174.66 "R1" "N3" "Strip: 2" 88 "88" "2" 10.5 5685.16 110.25 "88" "1568"
-5136343.83911641 -6258746.49966176 104.77 99.8 "LO" 178.52 "R1" "N4" "Strip: 3" 88 "88" "3" 34.9 9960.04 1218.01 "88" "1569"
-5136343.77121256 -6258738.03512345 97.67 0 "LO" 179.32 "R1" "N0" "Strip: 4" 88 "88" "4" -64.9 0 4212.01 "88" "1570"
-5136343.70380191 -6258729.56936445 107.09 50.6 "LO" 170.55 "R1" "N2" "Strip: 5" 88 "88" "5" -14.3 2560.36 204.49 "88" "1571"
-5136343.63589409 -6258721.10483598 97.63 39 "LO" 168.54 "R1" "N1" "Strip: 6" 88 "88" "6" -25.9 1521 670.81 "88" "1572"
-5136343.56798429 -6258712.64031243 96.19 124.6 "LO" 170.46 "R2" "N5" "Strip: 7" 88 "88" "7" 59.7 15525.16 3564.09 "181" "1573"
-5136343.50007249 -6258704.17579379 93.78 75.4 "LO" 169.06 "R2" "N3" "Strip: 8" 88 "88" "8" 10.5 5685.16 110.25 "181" "1574"
-5136351.89770421 -6258695.64298633 99.52 99.8 "LO" 165.78 "R2" "N4" "Strip: 9" 88 "88" "9" 34.9 9960.04 1218.01 "181" "1575"
-5136351.82978762 -6258687.17847958 91.3 0 "LO" 170.14 "R2" "N0" "Strip: 10" 88 "88" "10" -64.9 0 4212.01 "181" "1576"
-5136351.76186904 -6258678.71397774 90.16 50.6 "LO" 163.66 "R2" "N2" "Strip: 11" 88 "88" "11" -14.3 2560.36 204.49 "181" "1577"
-5136351.69291633 -6258670.24906382 97.53 39 "LO" 166.74 "R2" "N1" "Strip: 12" 88 "88" "12" -25.9 1521 670.81 "181" "1578"
-5136360.09053565 -6258661.71628705 102.86 124.6 "LO" 168.93 "R3" "N5" "Strip: 13" 88 "88" "13" 59.7 15525.16 3564.09 "274" "1579"
-5136360.02261028 -6258653.25180201 99.45 75.4 "LO" 165.9 "R3" "N3" "Strip: 14" 88 "88" "14" 10.5 5685.16 110.25 "274" "1580"
-5136359.95468293 -6258644.7873219 94.09 99.8 "LO" 166.32 "R3" "N4" "Strip: 15" 88 "88" "15" 34.9 9960.04 1218.01 "274" "1581"
-5136359.88724875 -6258636.32162111 95.94 0 "LO" 166.13 "R3" "N0" "Strip: 16" 88 "88" "16" -64.9 0 4212.01 "274" "1582"
-5136359.81931742 -6258627.85715083 97.38 50.6 "LO" 163.87 "R3" "N2" "Strip: 17" 88 "88" "17" -14.3 2560.36 204.49 "274" "1583"
-5136359.7513841 -6258619.39268548 88.26 39 "LO" 166.6 "R3" "N1" "Strip: 18" 88 "88" "18" -25.9 1521 670.81 "274" "1584"
-5136327.04637241 -6258763.56498415 95.56 124.6 "LO" 174.97 "R1" "N5" "Strip: 1" 89 "89" "1" 59.7 15525.16 3564.09 "89" "1585"
-5136326.97744205 -6258755.10001492 97.22 75.4 "LO" 185.82 "R1" "N3" "Strip: 2" 89 "89" "2" 10.5 5685.16 110.25 "89" "1586"
-5136335.37509295 -6258746.56715997 100.19 99.8 "LO" 186.5 "R1" "N4" "Strip: 3" 89 "89" "3" 34.9 9960.04 1218.01 "89" "1587"
-5136335.30718993 -6258738.10261963 98.29 0 "LO" 174.25 "R1" "N0" "Strip: 4" 89 "89" "4" -64.9 0 4212.01 "89" "1588"
-5136335.23928492 -6258729.6380842 104.01 50.6 "LO" 169.85 "R1" "N2" "Strip: 5" 89 "89" "5" -14.3 2560.36 204.49 "89" "1589"
-5136335.17137793 -6258721.17355369 97.81 39 "LO" 170.85 "R1" "N1" "Strip: 6" 89 "89" "6" -25.9 1521 670.81 "89" "1590"
-5136335.10346894 -6258712.7090281 97.6 124.6 "LO" 165.86 "R2" "N5" "Strip: 7" 89 "89" "7" 59.7 15525.16 3564.09 "182" "1591"
-5136335.03605315 -6258704.24328184 94.22 75.4 "LO" 168.1 "R2" "N3" "Strip: 8" 89 "89" "8" 10.5 5685.16 110.25 "182" "1592"
-5136343.43215871 -6258695.71128009 92.89 99.8 "LO" 166.15 "R2" "N4" "Strip: 9" 89 "89" "9" 34.9 9960.04 1218.01 "182" "1593"
-5136343.36473812 -6258687.2455457 94.9 0 "LO" 169.91 "R2" "N0" "Strip: 10" 89 "89" "10" -64.9 0 4212.01 "182" "1594"
-5136343.29682036 -6258678.78104183 86 50.6 "LO" 166.33 "R2" "N2" "Strip: 11" 89 "89" "11" -14.3 2560.36 204.49 "182" "1595"
-5136343.22890061 -6258670.31654288 90.91 39 "LO" 169.49 "R2" "N1" "Strip: 12" 89 "89" "12" -25.9 1521 670.81 "182" "1596"
-5136351.62548895 -6258661.78334623 107.08 124.6 "LO" 165.55 "R3" "N5" "Strip: 13" 89 "89" "13" 59.7 15525.16 3564.09 "275" "1597"
-5136351.55756441 -6258653.31885916 101.03 75.4 "LO" 162.42 "R3" "N3" "Strip: 14" 89 "89" "14" 10.5 5685.16 110.25 "275" "1598"
-5136351.48963787 -6258644.85437701 97.84 99.8 "LO" 162.45 "R3" "N4" "Strip: 15" 89 "89" "15" 34.9 9960.04 1218.01 "275" "1599"
-5136351.42170935 -6258636.38989978 94.65 0 "LO" 163.78 "R3" "N0" "Strip: 16" 89 "89" "16" -64.9 0 4212.01 "275" "1600"
-5136351.35377884 -6258627.92542747 91.34 50.6 "LO" 167.2 "R3" "N2" "Strip: 17" 89 "89" "17" -14.3 2560.36 204.49 "275" "1601"
-5136351.28634152 -6258619.45973449 89.8 39 "LO" 168.66 "R3" "N1" "Strip: 18" 89 "89" "18" -25.9 1521 670.81 "275" "1602"
-5136318.58081931 -6258763.63329671 97.28 124.6 "LO" 180.59 "R1" "N5" "Strip: 1" 90 "90" "1" 59.7 15525.16 3564.09 "90" "1603"
-5136318.51341709 -6258755.16751685 95.48 75.4 "LO" 171.57 "R1" "N3" "Strip: 2" 90 "90" "2" 10.5 5685.16 110.25 "90" "1604"
-5136326.90954184 -6258746.63546762 98.77 99.8 "LO" 171.74 "R1" "N4" "Strip: 3" 90 "90" "3" 34.9 9960.04 1218.01 "90" "1605"
-5136326.84163964 -6258738.17092524 97.92 0 "LO" 160.78 "R1" "N0" "Strip: 4" 90 "90" "4" -64.9 0 4212.01 "90" "1606"
-5136326.77423063 -6258729.70516217 101.94 50.6 "LO" 162.08 "R1" "N2" "Strip: 5" 90 "90" "5" -14.3 2560.36 204.49 "90" "1607"
-5136326.70632446 -6258721.24062963 92.05 39 "LO" 165.62 "R1" "N1" "Strip: 6" 90 "90" "6" -25.9 1521 670.81 "90" "1608"
-5136326.6384163 -6258712.77610201 96.62 124.6 "LO" 165.85 "R2" "N5" "Strip: 7" 90 "90" "7" 59.7 15525.16 3564.09 "183" "1609"
-5136326.57050615 -6258704.31157931 95.72 75.4 "LO" 168.59 "R2" "N3" "Strip: 8" 90 "90" "8" 10.5 5685.16 110.25 "183" "1610"
-5136334.96814019 -6258695.7787661 91.39 99.8 "LO" 170.39 "R2" "N4" "Strip: 9" 90 "90" "9" 34.9 9960.04 1218.01 "183" "1611"
-5136334.90022524 -6258687.31425527 91.86 0 "LO" 169.72 "R2" "N0" "Strip: 10" 90 "90" "10" -64.9 0 4212.01 "183" "1612"
-5136334.8323083 -6258678.84974937 91.01 50.6 "LO" 172.07 "R2" "N2" "Strip: 11" 90 "90" "11" -14.3 2560.36 204.49 "183" "1613"
-5136334.76438938 -6258670.38524839 90.69 39 "LO" 167.04 "R2" "N1" "Strip: 12" 90 "90" "12" -25.9 1521 670.81 "183" "1614"
-5136343.16097888 -6258661.85204886 102.74 124.6 "LO" 169.96 "R3" "N5" "Strip: 13" 90 "90" "13" 59.7 15525.16 3564.09 "276" "1615"
-5136343.09305516 -6258653.38755975 109.57 75.4 "LO" 164.81 "R3" "N3" "Strip: 14" 90 "90" "14" 10.5 5685.16 110.25 "276" "1616"
-5136343.02562462 -6258644.92184997 99.71 99.8 "LO" 164.46 "R3" "N4" "Strip: 15" 90 "90" "15" 34.9 9960.04 1218.01 "276" "1617"
-5136342.95769692 -6258636.45737071 85.13 0 "LO" 167.75 "R3" "N0" "Strip: 16" 90 "90" "16" -64.9 0 4212.01 "276" "1618"
-5136342.88976723 -6258627.99289637 100.36 50.6 "LO" 166.01 "R3" "N2" "Strip: 17" 90 "90" "17" -14.3 2560.36 204.49 "276" "1619"
-5136342.82183556 -6258619.52842695 90.19 39 "LO" 165.65 "R3" "N1" "Strip: 18" 90 "90" "18" -25.9 1521 670.81 "276" "1620"
-5136310.11576106 -6258763.7003845 99.35 124.6 "LO" 173.11 "R1" "N5" "Strip: 1" 91 "91" "1" 59.7 15525.16 3564.09 "91" "1621"
-5136310.04786448 -6258755.23582821 100.84 75.4 "LO" 169.2 "R1" "N3" "Strip: 2" 91 "91" "2" 10.5 5685.16 110.25 "91" "1622"
-5136318.4455177 -6258746.70296751 100.68 99.8 "LO" 166.08 "R1" "N4" "Strip: 3" 91 "91" "3" 34.9 9960.04 1218.01 "91" "1623"
-5136318.37761633 -6258738.23842309 102.68 0 "LO" 168.82 "R1" "N0" "Strip: 4" 91 "91" "4" -64.9 0 4212.01 "91" "1624"
-5136318.30971297 -6258729.7738836 100.04 50.6 "LO" 168.4 "R1" "N2" "Strip: 5" 91 "91" "5" -14.3 2560.36 204.49 "91" "1625"
-5136318.24180762 -6258721.30934903 91.06 39 "LO" 167.52 "R1" "N1" "Strip: 6" 91 "91" "6" -25.9 1521 670.81 "91" "1626"
-5136318.17439545 -6258712.84359377 97.56 124.6 "LO" 169.84 "R2" "N5" "Strip: 7" 91 "91" "7" 59.7 15525.16 3564.09 "184" "1627"
-5136318.10648612 -6258704.37906904 90.83 75.4 "LO" 171.02 "R2" "N3" "Strip: 8" 91 "91" "8" 10.5 5685.16 110.25 "184" "1628"
-5136326.50259401 -6258695.84706154 95.28 99.8 "LO" 171.4 "R2" "N4" "Strip: 9" 91 "91" "9" 34.9 9960.04 1218.01 "184" "1629"
-5136326.43517506 -6258687.38132308 91.21 0 "LO" 168.2 "R2" "N0" "Strip: 10" 91 "91" "10" -64.9 0 4212.01 "184" "1630"
-5136326.36725894 -6258678.91681514 98 50.6 "LO" 170.39 "R2" "N2" "Strip: 11" 91 "91" "11" -14.3 2560.36 204.49 "184" "1631"
-5136326.29934084 -6258670.45231213 90.38 39 "LO" 168.74 "R2" "N1" "Strip: 12" 91 "91" "12" -25.9 1521 670.81 "184" "1632"
-5136334.6959315 -6258661.91910973 100.66 124.6 "LO" 167.96 "R3" "N5" "Strip: 13" 91 "91" "13" 59.7 15525.16 3564.09 "277" "1633"
-5136334.6280086 -6258653.45461858 96.09 75.4 "LO" 165.66 "R3" "N3" "Strip: 14" 91 "91" "14" 10.5 5685.16 110.25 "277" "1634"
-5136334.56008371 -6258644.99013237 93.91 99.8 "LO" 160.47 "R3" "N4" "Strip: 15" 91 "91" "15" 34.9 9960.04 1218.01 "277" "1635"
-5136334.49215684 -6258636.52565107 94.06 0 "LO" 161.48 "R3" "N0" "Strip: 16" 91 "91" "16" -64.9 0 4212.01 "277" "1636"
-5136334.42422797 -6258628.06117469 92.85 50.6 "LO" 165.19 "R3" "N2" "Strip: 17" 91 "91" "17" -14.3 2560.36 204.49 "277" "1637"
-5136334.35679229 -6258619.59547764 92.33 39 "LO" 166.75 "R3" "N1" "Strip: 18" 91 "91" "18" -25.9 1521 670.81 "277" "1638"
-5136301.65123942 -6258763.76911576 98.1 124.6 "LO" 167.85 "R1" "N5" "Strip: 1" 92 "92" "1" 59.7 15525.16 3564.09 "92" "1639"
-5136301.58383884 -6258755.30333182 96.77 75.4 "LO" 162.27 "R1" "N3" "Strip: 2" 92 "92" "2" 10.5 5685.16 110.25 "92" "1640"
-5136309.97996592 -6258746.77127684 102.57 99.8 "LO" 164.95 "R1" "N4" "Strip: 3" 92 "92" "3" 34.9 9960.04 1218.01 "92" "1641"
-5136309.91206536 -6258738.30673039 95.21 0 "LO" 170 "R1" "N0" "Strip: 4" 92 "92" "4" -64.9 0 4212.01 "92" "1642"
-5136309.844658 -6258729.84096326 104.27 50.6 "LO" 162.71 "R1" "N2" "Strip: 5" 92 "92" "5" -14.3 2560.36 204.49 "92" "1643"
-5136309.77675347 -6258721.37642665 95.36 39 "LO" 168.02 "R1" "N1" "Strip: 6" 92 "92" "6" -25.9 1521 670.81 "92" "1644"
-5136309.70884695 -6258712.91189496 103.32 124.6 "LO" 165.78 "R2" "N5" "Strip: 7" 92 "92" "7" 59.7 15525.16 3564.09 "185" "1645"
-5136309.64093844 -6258704.4473682 94.6 75.4 "LO" 171.51 "R2" "N3" "Strip: 8" 92 "92" "8" 10.5 5685.16 110.25 "185" "1646"
-5136318.03857481 -6258695.91454923 94.09 99.8 "LO" 170.85 "R2" "N4" "Strip: 9" 92 "92" "9" 34.9 9960.04 1218.01 "185" "1647"
-5136317.9706615 -6258687.45003434 93.25 0 "LO" 167.33 "R2" "N0" "Strip: 10" 92 "92" "10" -64.9 0 4212.01 "185" "1648"
-5136317.90274621 -6258678.98552437 93.12 50.6 "LO" 168.84 "R2" "N2" "Strip: 11" 92 "92" "11" -14.3 2560.36 204.49 "185" "1649"
-5136317.8353241 -6258670.51979372 96.45 39 "LO" 169.91 "R2" "N1" "Strip: 12" 92 "92" "12" -25.9 1521 670.81 "185" "1650"
-5136326.23142075 -6258661.98781404 104 124.6 "LO" 168.08 "R3" "N5" "Strip: 13" 92 "92" "13" 59.7 15525.16 3564.09 "278" "1651"
-5136326.16349867 -6258653.52332086 104.21 75.4 "LO" 173.38 "R3" "N3" "Strip: 14" 92 "92" "14" 10.5 5685.16 110.25 "278" "1652"
-5136326.09606978 -6258645.05760701 107.01 99.8 "LO" 170.19 "R3" "N4" "Strip: 15" 92 "92" "15" 34.9 9960.04 1218.01 "278" "1653"
